FID,x_ft,y_ft
13088,2430619.152,1780387.96
13089,2430615.415,1780402.487
13090,2430611.678,1780417.014
13091,2430607.941,1780431.541
13092,2430604.204,1780446.068
13093,2430600.443,1780460.589
13094,2430596.676,1780475.108
13095,2430592.91,1780489.627
13096,2430589.144,1780504.147
13097,2430585.377,1780518.666
13098,2430581.611,1780533.186
13099,2430577.845,1780547.705
13100,2430574.078,1780562.225
13101,2430570.312,1780576.744
13102,2430566.546,1780591.263
13103,2430562.687,1780605.758
13104,2430558.782,1780620.241
13105,2430554.878,1780634.724
13106,2430550.974,1780649.207
13107,2430547.045,1780663.684
13108,2430543.108,1780678.157
13109,2430539.17,1780692.631
13110,2430535.232,1780707.105
13111,2430531.294,1780721.579
13112,2430527.356,1780736.053
13113,2430523.419,1780750.527
13114,2430519.481,1780765.001
13115,2430515.543,1780779.475
13116,2430511.605,1780793.948
13117,2430507.668,1780808.422
13118,2430503.73,1780822.896
13119,2430499.792,1780837.37
13120,2430495.854,1780851.844
13121,2430491.916,1780866.318
13122,2430487.979,1780880.792
13123,2430484.041,1780895.266
13124,2430480.103,1780909.739
13125,2430476.165,1780924.213
13126,2430472.227,1780938.687
13127,2430468.29,1780953.161
13128,2430464.352,1780967.635
13129,2430460.414,1780982.109
13130,2430456.476,1780996.583
13131,2430452.539,1781011.057
13132,2430448.601,1781025.53
13133,2430444.663,1781040.004
13134,2430440.725,1781054.478
13135,2430436.787,1781068.952
13136,2430432.85,1781083.426
13137,2430428.912,1781097.9
13138,2430424.974,1781112.374
13139,2430421.036,1781126.847
13140,2430417.098,1781141.321
13141,2430413.161,1781155.795
13142,2430409.223,1781170.269
13143,2430405.285,1781184.743
13144,2430401.347,1781199.217
13145,2430397.41,1781213.691
13146,2430393.477,1781228.166
13147,2430389.576,1781242.65
13148,2430385.676,1781257.134
13149,2430381.775,1781271.618
13150,2430377.874,1781286.102
13151,2430373.973,1781300.586
13152,2430370.073,1781315.069
13153,2430366.172,1781329.553
13154,2430362.271,1781344.037
13155,2430358.37,1781358.521
13156,2430354.47,1781373.005
13157,2430350.569,1781387.489
13158,2430346.668,1781401.973
13159,2430342.767,1781416.457
13160,2430338.867,1781430.941
13161,2430334.966,1781445.424
13162,2430331.065,1781459.908
13163,2430327.164,1781474.392
13164,2430323.264,1781488.876
13165,2430319.363,1781503.36
13166,2430315.462,1781517.844
13167,2430311.561,1781532.328
13168,2430307.661,1781546.812
13169,2430303.76,1781561.296
13170,2430299.859,1781575.78
13171,2430295.958,1781590.263
13172,2430292.058,1781604.747
13173,2430288.157,1781619.231
13174,2430284.256,1781633.715
13175,2430280.355,1781648.199
13176,2430276.454,1781662.683
13177,2430272.554,1781677.167
13178,2430268.653,1781691.651
13179,2430264.752,1781706.135
13180,2430260.851,1781720.618
13181,2430256.951,1781735.102
13182,2430253.05,1781749.586
13183,2430249.149,1781764.07
13184,2430245.248,1781778.554
13185,2430241.348,1781793.038
13186,2430237.456,1781807.524
13187,2430233.566,1781822.011
13188,2430229.675,1781836.498
13189,2430225.784,1781850.984
13190,2430221.893,1781865.471
13191,2430218.003,1781879.957
13192,2430214.112,1781894.444
13193,2430210.221,1781908.93
13194,2430206.33,1781923.417
13195,2430202.44,1781937.904
13196,2430198.549,1781952.39
13197,2430194.658,1781966.877
13198,2430190.767,1781981.363
13199,2430186.877,1781995.85
13200,2430182.986,1782010.337
13201,2430179.095,1782024.823
13202,2430175.204,1782039.31
13203,2430171.314,1782053.796
13204,2430167.423,1782068.283
13205,2430163.532,1782082.77
13206,2430159.641,1782097.256
13207,2430155.751,1782111.743
13208,2430151.86,1782126.229
13209,2430147.969,1782140.716
13210,2430144.078,1782155.202
13211,2430140.188,1782169.689
13212,2430136.297,1782184.176
13213,2430132.406,1782198.662
13214,2430128.515,1782213.149
13215,2430124.625,1782227.635
13216,2430120.734,1782242.122
13217,2430116.843,1782256.609
13218,2430112.953,1782271.095
13219,2430109.062,1782285.582
13220,2430105.171,1782300.068
13221,2430101.28,1782314.555
13222,2430097.39,1782329.042
13223,2430093.441,1782343.512
13224,2430089.457,1782357.974
13225,2430085.381,1782372.409
13226,2430081.179,1782386.808
13227,2430076.804,1782401.156
13228,2430072.428,1782415.503
13229,2430068.053,1782429.851
13230,2430063.677,1782444.198
13231,2430059.335,1782458.556
13232,2430055.052,1782472.932
13233,2430050.794,1782487.314
13234,2430046.652,1782501.731
13235,2430042.51,1782516.148
13236,2430038.516,1782530.606
13237,2430034.523,1782545.065
13238,2430030.649,1782559.556
13239,2430026.805,1782574.055
13240,2430023.064,1782588.581
13241,2430019.386,1782603.123
13242,2430015.708,1782617.665
13243,2430012.193,1782632.247
13244,2430008.698,1782646.834
13245,2430005.228,1782661.427
13246,2430001.899,1782676.053
13247,2429998.569,1782690.679
13248,2429995.381,1782705.336
13249,2429992.198,1782719.994
13250,2429989.13,1782734.677
13251,2429986.094,1782749.367
13252,2429983.146,1782764.074
13253,2429980.258,1782778.793
13254,2429977.423,1782793.523
13255,2429974.665,1782808.267
13256,2429972.008,1782823.03
13257,2429969.38,1782837.798
13258,2429966.841,1782852.581
13259,2429964.364,1782867.375
13260,2429961.947,1782882.179
13261,2429959.623,1782896.997
13262,2429957.326,1782911.821
13263,2429955.135,1782926.66
13264,2429953.004,1782941.507
13265,2429950.945,1782956.365
13266,2429948.886,1782971.223
13267,2429946.827,1782986.081
13268,2429944.768,1783000.939
13269,2429942.709,1783015.797
13270,2429940.65,1783030.655
13271,2429938.591,1783045.513
13272,2429936.532,1783060.371
13273,2429934.473,1783075.229
13274,2429932.414,1783090.087
13275,2429930.355,1783104.945
13276,2429928.296,1783119.803
13277,2429926.237,1783134.661
13278,2429924.178,1783149.519
13279,2429922.119,1783164.377
13280,2429920.06,1783179.235
13281,2429918.001,1783194.093
13282,2429915.942,1783208.951
13283,2429913.883,1783223.809
13284,2429911.824,1783238.667
13285,2429909.764,1783253.525
13286,2429907.705,1783268.383
13287,2429905.646,1783283.241
13288,2429903.587,1783298.099
13289,2429901.528,1783312.957
13290,2429899.469,1783327.815
13291,2429897.41,1783342.673
13292,2429895.351,1783357.531
13293,2429893.292,1783372.389
13294,2429891.233,1783387.247
13295,2429889.174,1783402.105
13296,2429887.115,1783416.963
13297,2429885.056,1783431.821
13298,2429882.997,1783446.679
13299,2429880.938,1783461.537
13300,2429878.879,1783476.395
13301,2429876.82,1783491.252
13302,2429874.761,1783506.11
13303,2429872.702,1783520.968
13304,2429870.643,1783535.826
13305,2429868.584,1783550.684
13306,2429866.525,1783565.542
13307,2429864.466,1783580.4
13308,2429862.407,1783595.258
13309,2429860.348,1783610.116
13310,2429858.289,1783624.974
13311,2429856.23,1783639.832
13312,2429854.171,1783654.69
13313,2429852.112,1783669.548
13314,2429850.053,1783684.406
13315,2429847.994,1783699.264
13316,2429845.935,1783714.122
13317,2429843.876,1783728.98
13318,2429841.817,1783743.838
13319,2429839.758,1783758.696
13320,2429837.699,1783773.554
13321,2429835.64,1783788.412
13322,2429833.581,1783803.27
13323,2429831.522,1783818.128
13324,2429829.463,1783832.986
13325,2429827.404,1783847.844
13326,2429825.426,1783862.713
13327,2429823.486,1783877.587
13328,2429821.546,1783892.461
13329,2429819.606,1783907.335
13330,2429817.666,1783922.209
13331,2429815.754,1783937.086
13332,2429813.877,1783951.969
13333,2429812.001,1783966.851
13334,2429810.125,1783981.733
13335,2429808.249,1783996.615
13336,2429806.373,1784011.497
13337,2429804.496,1784026.379
13338,2429802.62,1784041.262
13339,2429800.744,1784056.144
13340,2429798.868,1784071.026
13341,2429796.992,1784085.908
13342,2429795.115,1784100.79
13343,2429793.239,1784115.672
13344,2429791.363,1784130.555
13345,2429789.487,1784145.437
13346,2429787.611,1784160.319
13347,2429785.734,1784175.201
13348,2429783.788,1784190.074
13349,2429781.736,1784204.933
13350,2429779.684,1784219.792
13351,2429777.498,1784234.631
13352,2429775.246,1784249.461
13353,2429772.893,1784264.275
13354,2429770.432,1784279.072
13355,2429767.971,1784293.869
13356,2429765.37,1784308.641
13357,2429762.708,1784323.403
13358,2429759.922,1784338.142
13359,2429757.072,1784352.869
13360,2429754.149,1784367.581
13361,2429751.113,1784382.27
13362,2429748.02,1784396.948
13363,2429744.779,1784411.593
13364,2429741.538,1784426.239
13365,2429738.215,1784440.866
13366,2429734.795,1784455.471
13367,2429731.265,1784470.05
13368,2429727.679,1784484.614
13369,2429723.948,1784499.143
13370,2429720.217,1784513.672
13371,2429716.409,1784528.18
13372,2429712.503,1784542.662
13373,2429708.495,1784557.117
13374,2429704.442,1784571.559
13375,2429700.282,1784585.97
13376,2429696.055,1784600.362
13377,2429691.766,1784614.736
13378,2429687.348,1784629.07
13379,2429682.866,1784643.385
13380,2429678.241,1784657.654
13381,2429673.477,1784671.877
13382,2429668.473,1784686.017
13383,2429663.159,1784700.042
13384,2429657.441,1784713.908
13385,2429651.11,1784727.504
13386,2429644.43,1784740.932
13387,2429637.429,1784754.197
13388,2429630.057,1784767.26
13389,2429622.552,1784780.247
13390,2429614.943,1784793.174
13391,2429607.335,1784806.101
13392,2429599.726,1784819.028
13393,2429592.117,1784831.955
13394,2429584.514,1784844.885
13395,2429576.991,1784857.862
13396,2429569.468,1784870.84
13397,2429561.945,1784883.817
13398,2429554.423,1784896.794
13399,2429546.9,1784909.771
13400,2429539.377,1784922.748
13401,2429531.854,1784935.725
13402,2429524.331,1784948.703
13403,2429516.809,1784961.68
13404,2429509.286,1784974.657
13405,2429501.763,1784987.634
13406,2429494.227,1785000.603
13407,2429486.624,1785013.534
13408,2429479.021,1785026.464
13409,2429471.418,1785039.395
13410,2429463.716,1785052.266
13411,2429456,1785065.129
13412,2429448.284,1785077.992
13413,2429440.568,1785090.855
13414,2429432.851,1785103.719
13415,2429425.135,1785116.582
13416,2429417.419,1785129.445
13417,2429409.676,1785142.292
13418,2429401.918,1785155.13
13419,2429394.16,1785167.968
13420,2429386.402,1785180.806
13421,2429378.644,1785193.644
13422,2429370.868,1785206.471
13423,2429363.069,1785219.284
13424,2429355.27,1785232.097
13425,2429347.472,1785244.91
13426,2429339.673,1785257.723
13427,2429331.874,1785270.536
13428,2429324.009,1785283.309
13429,2429316.111,1785296.061
13430,2429308.212,1785308.813
13431,2429300.314,1785321.565
13432,2429292.415,1785334.317
13433,2429284.619,1785347.131
13434,2429276.927,1785360.009
13435,2429269.342,1785372.949
13436,2429261.846,1785385.942
13437,2429254.35,1785398.934
13438,2429246.87,1785411.936
13439,2429239.435,1785424.964
13440,2429232,1785437.992
13441,2429224.565,1785451.019
13442,2429217.13,1785464.047
13443,2429209.695,1785477.074
13444,2429202.26,1785490.102
13445,2429194.824,1785503.13
13446,2429187.389,1785516.157
13447,2429179.954,1785529.185
13448,2429172.532,1785542.219
13449,2429165.124,1785555.263
13450,2429157.716,1785568.306
13451,2429150.321,1785581.356
13452,2429142.983,1785594.439
13453,2429135.645,1785607.521
13454,2429128.324,1785620.613
13455,2429121.017,1785633.713
13456,2429113.71,1785646.813
13457,2429106.403,1785659.913
13458,2429099.097,1785673.013
13459,2429091.79,1785686.113
13460,2429084.483,1785699.213
13461,2429077.176,1785712.313
13462,2429069.87,1785725.413
13463,2429062.563,1785738.513
13464,2429055.256,1785751.613
13465,2429047.949,1785764.713
13466,2429040.642,1785777.813
13467,2429033.336,1785790.913
13468,2429026.029,1785804.013
13469,2429018.722,1785817.113
13470,2429011.415,1785830.213
13471,2429004.168,1785843.346
13472,2428996.987,1785856.515
13473,2428989.929,1785869.75
13474,2428982.993,1785883.051
13475,2428976.245,1785896.446
13476,2428969.579,1785909.883
13477,2428963.078,1785923.402
13478,2428956.651,1785936.955
13479,2428950.308,1785950.547
13480,2428944.1,1785964.202
13481,2428937.922,1785977.871
13482,2428931.86,1785991.591
13483,2428925.863,1786005.34
13484,2428919.939,1786019.12
13485,2428914.102,1786032.938
13486,2428908.405,1786046.814
13487,2428902.74,1786060.703
13488,2428897.204,1786074.644
13489,2428891.745,1786088.615
13490,2428886.532,1786102.68
13491,2428881.454,1786116.793
13492,2428876.621,1786130.993
13493,2428872.116,1786145.299
13494,2428867.924,1786159.7
13495,2428863.939,1786174.161
13496,2428860.103,1786188.662
13497,2428856.285,1786203.168
13498,2428852.515,1786217.686
13499,2428848.745,1786232.205
13500,2428844.975,1786246.723
13501,2428841.204,1786261.241
13502,2428837.434,1786275.76
13503,2428833.664,1786290.278
13504,2428829.894,1786304.797
13505,2428826.124,1786319.315
13506,2428822.354,1786333.834
13507,2428818.56,1786348.346
13508,2428814.729,1786362.848
13509,2428810.899,1786377.351
13510,2428807.068,1786391.854
13511,2428803.186,1786406.342
13512,2428799.239,1786420.814
13513,2428795.292,1786435.285
13514,2428791.345,1786449.757
13515,2428787.398,1786464.228
13516,2428783.452,1786478.699
13517,2428779.505,1786493.171
13518,2428775.558,1786507.642
13519,2428771.611,1786522.114
13520,2428767.665,1786536.585
13521,2428763.718,1786551.057
13522,2428759.771,1786565.528
13523,2428755.824,1786579.999
13524,2428751.877,1786594.471
13525,2428747.931,1786608.942
13526,2428743.984,1786623.414
13527,2428740.037,1786637.885
13528,2428736.082,1786652.354
13529,2428732.101,1786666.816
13530,2428728.12,1786681.278
13531,2428724.139,1786695.74
13532,2428720.159,1786710.203
13533,2428716.178,1786724.665
13534,2428712.197,1786739.127
13535,2428708.216,1786753.589
13536,2428704.236,1786768.051
13537,2428700.255,1786782.513
13538,2428696.274,1786796.975
13539,2428692.294,1786811.437
13540,2428688.313,1786825.9
13541,2428684.332,1786840.362
13542,2428680.445,1786854.849
13543,2428676.576,1786869.341
13544,2428672.733,1786883.841
13545,2428668.971,1786898.361
13546,2428665.208,1786912.882
13547,2428661.446,1786927.402
13548,2428657.684,1786941.923
13549,2428653.922,1786956.443
13550,2428650.16,1786970.964
13551,2428646.398,1786985.484
13552,2428642.636,1787000.005
13553,2428638.829,1787014.514
13554,2428634.998,1787029.016
13555,2428631.168,1787043.519
13556,2428627.302,1787058.012
13557,2428623.372,1787072.488
13558,2428619.441,1787086.964
13559,2428615.511,1787101.44
13560,2428611.581,1787115.916
13561,2428607.651,1787130.392
13562,2428603.72,1787144.868
13563,2428599.79,1787159.344
13564,2428595.86,1787173.819
13565,2428591.929,1787188.295
13566,2428587.999,1787202.771
13567,2428584.069,1787217.247
13568,2428580.138,1787231.723
13569,2428576.208,1787246.199
13570,2428572.278,1787260.675
13571,2428568.348,1787275.151
13572,2428564.417,1787289.627
13573,2428560.487,1787304.103
13574,2428556.557,1787318.578
13575,2428552.626,1787333.054
13576,2428548.696,1787347.53
13577,2428544.76,1787362.005
13578,2428540.774,1787376.465
13579,2428536.787,1787390.926
13580,2428532.801,1787405.386
13581,2428528.796,1787419.842
13582,2428524.642,1787434.255
13583,2428520.489,1787448.669
13584,2428516.336,1787463.082
13585,2428512.133,1787477.481
13586,2428507.922,1787491.878
13587,2428503.712,1787506.275
13588,2428499.501,1787520.672
13589,2428495.291,1787535.069
13590,2428491.08,1787549.466
13591,2428486.869,1787563.862
13592,2428482.659,1787578.259
13593,2428478.448,1787592.656
13594,2428474.237,1787607.053
13595,2428470.027,1787621.45
13596,2428465.816,1787635.847
13597,2428461.605,1787650.244
13598,2428457.409,1787664.645
13599,2428453.265,1787679.061
13600,2428449.121,1787693.477
13601,2428444.978,1787707.893
13602,2428440.834,1787722.31
13603,2428436.69,1787736.726
13604,2428432.546,1787751.142
13605,2428428.402,1787765.558
13606,2428424.258,1787779.974
13607,2428420.115,1787794.391
13608,2428415.971,1787808.807
13609,2428411.827,1787823.223
13610,2428407.683,1787837.639
13611,2428403.539,1787852.056
13612,2428399.396,1787866.472
13613,2428395.252,1787880.888
13614,2428391.108,1787895.304
13615,2428386.964,1787909.721
13616,2428382.82,1787924.137
13617,2428378.677,1787938.553
13618,2428374.533,1787952.969
13619,2428370.389,1787967.386
13620,2428366.245,1787981.802
13621,2428362.101,1787996.218
13622,2428357.958,1788010.634
13623,2428353.77,1788025.038
13624,2428349.58,1788039.441
13625,2428345.335,1788053.827
13626,2428340.985,1788068.183
13627,2428336.617,1788082.533
13628,2428332.06,1788096.824
13629,2428327.504,1788111.115
13630,2428322.748,1788125.341
13631,2428317.98,1788139.563
13632,2428313.042,1788153.726
13633,2428308.059,1788167.874
13634,2428302.918,1788181.965
13635,2428297.69,1788196.025
13636,2428292.462,1788210.084
13637,2428286.989,1788224.05
13638,2428281.507,1788238.012
13639,2428275.913,1788251.93
13640,2428270.222,1788265.808
13641,2428264.506,1788279.676
13642,2428258.578,1788293.455
13643,2428252.649,1788307.234
13644,2428246.57,1788320.946
13645,2428240.417,1788334.626
13646,2428234.211,1788348.281
13647,2428227.834,1788361.858
13648,2428221.457,1788375.435
13649,2428214.916,1788388.934
13650,2428208.335,1788402.413
13651,2428201.573,1788415.802
13652,2428194.807,1788429.189
13653,2428187.952,1788442.531
13654,2428180.975,1788455.81
13655,2428173.902,1788469.037
13656,2428166.743,1788482.218
13657,2428159.506,1788495.357
13658,2428152.175,1788508.443
13659,2428144.804,1788521.507
13660,2428137.322,1788534.508
13661,2428129.828,1788547.501
13662,2428122.333,1788560.495
13663,2428114.813,1788573.474
13664,2428107.279,1788586.444
13665,2428099.745,1788599.415
13666,2428092.211,1788612.386
